Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
v-3-2-0,org.apache.cassandra.config,ClientEncryptionOptions,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: enabled; optional
v-3-2-0,org.apache.cassandra.config,ServerEncryptionOptions,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: internode_encryption
v-3-2-0,org.apache.cassandra.config,ServerEncryptionOptions,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: internode_encryption
v-3-2-0,org.apache.cassandra.config,DatabaseDescriptor,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 224 public methods
v-3-2-0,org.apache.cassandra.config,Config,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PROPERTY_PREFIX; cluster_name; authenticator; authorizer; role_manager; permissions_validity_in_ms; permissions_cache_max_entries; permissions_update_interval_in_ms; roles_validity_in_ms; roles_cache_max_entries; roles_update_interval_in_ms; partitioner; auto_bootstrap; hinted_handoff_enabled; hinted_handoff_disabled_datacenters; max_hint_window_in_ms; hints_directory; seed_provider; disk_access_mode; disk_failure_policy; commit_failure_policy; initial_token; num_tokens; allocate_tokens_for_keyspace; request_timeout_in_ms; read_request_timeout_in_ms; range_request_timeout_in_ms; write_request_timeout_in_ms; counter_write_request_timeout_in_ms; cas_contention_timeout_in_ms; truncate_request_timeout_in_ms; streaming_socket_timeout_in_ms; cross_node_timeout; phi_convict_threshold; concurrent_reads; concurrent_writes; concurrent_counter_writes; concurrent_materialized_view_writes; concurrent_replicates; memtable_flush_writers; memtable_heap_space_in_mb; memtable_offheap_space_in_mb; memtable_cleanup_threshold; storage_port; ssl_storage_port; listen_address; listen_interface; listen_interface_prefer_ipv6; broadcast_address; listen_on_broadcast_address; internode_authenticator; start_rpc; rpc_address; rpc_interface; rpc_interface_prefer_ipv6; broadcast_rpc_address; rpc_port; rpc_listen_backlog; rpc_server_type; rpc_keepalive; rpc_min_threads; rpc_max_threads; rpc_send_buff_size_in_bytes; rpc_recv_buff_size_in_bytes; internode_send_buff_size_in_bytes; internode_recv_buff_size_in_bytes; start_native_transport; native_transport_port; native_transport_port_ssl; native_transport_max_threads; native_transport_max_frame_size_in_mb; native_transport_max_concurrent_connections; native_transport_max_concurrent_connections_per_ip; thrift_max_message_length_in_mb; thrift_framed_transport_size_in_mb; snapshot_before_compaction; auto_snapshot; column_index_size_in_kb; batch_size_warn_threshold_in_kb; batch_size_fail_threshold_in_kb; concurrent_compactors; compaction_throughput_mb_per_sec; compaction_large_partition_warning_threshold_mb; max_streaming_retries; stream_throughput_outbound_megabits_per_sec; inter_dc_stream_throughput_outbound_megabits_per_sec; data_file_directories; saved_caches_directory; commitlog_directory; commitlog_total_space_in_mb; commitlog_sync; commitlog_sync_batch_window_in_ms; commitlog_sync_period_in_ms; commitlog_segment_size_in_mb; commitlog_compression; commitlog_max_compression_buffers_in_pool; transparent_data_encryption_options; max_mutation_size_in_kb; commitlog_periodic_queue_size; endpoint_snitch; dynamic_snitch; dynamic_snitch_update_interval_in_ms; dynamic_snitch_reset_interval_in_ms; dynamic_snitch_badness_threshold; request_scheduler; request_scheduler_id; request_scheduler_options; server_encryption_options; client_encryption_options; encryption_options; internode_compression; index_interval; hinted_handoff_throttle_in_kb; batchlog_replay_throttle_in_kb; max_hints_delivery_threads; hints_flush_period_in_ms; max_hints_file_size_in_mb; hints_compression; sstable_preemptive_open_interval_in_mb; incremental_backups; trickle_fsync; trickle_fsync_interval_in_kb; key_cache_size_in_mb; key_cache_save_period; key_cache_keys_to_save; row_cache_class_name; row_cache_size_in_mb; row_cache_save_period; row_cache_keys_to_save; counter_cache_size_in_mb; counter_cache_save_period; counter_cache_keys_to_save; isClientMode; file_cache_size_in_mb; buffer_pool_use_heap_if_exhausted; disk_optimization_strategy; disk_optimization_estimate_percentile; disk_optimization_page_cross_chance; inter_dc_tcp_nodelay; memtable_allocation_type; outboundBindAny; tombstone_warn_threshold; tombstone_failure_threshold; index_summary_capacity_in_mb; index_summary_resize_interval_in_minutes; gc_warn_threshold_in_ms; tracetype_query_ttl; tracetype_repair_ttl; otc_coalescing_strategy; otc_coalescing_window_us_default; otc_coalescing_window_us; windows_timer_interval; enable_user_defined_functions; enable_scripted_user_defined_functions; enable_user_defined_functions_threads; user_defined_function_warn_timeout; user_defined_function_fail_timeout; user_function_timeout_policy
v-3-2-0,org.apache.cassandra.config,CFMetaData,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PATTERN_WORD_CHARS; logger; serializer; cfId; ksName; cfName; ksAndCFName; ksAndCFBytes; flags; isDense; isCompound; isSuper; isCounter; isView; isIndex; comparator; partitioner; serializers; params; keyValidator; droppedColumns; triggers; indexes; columnMetadata; partitionKeyColumns; clusteringColumns; partitionColumns; compactValueColumn; resource; partitionKeyIter; clusteringIter; otherColumns; keyspace; table; isDense; isCompound; isSuper; isCounter; isView; partitioner; tableId; partitionKeys; clusteringColumns; staticColumns; regularColumns; name; type; droppedTime
v-3-2-0,org.apache.cassandra.config,CFMetaData,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 109 public methods
v-3-2-0,org.apache.cassandra.config,Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
v-3-2-0,org.apache.cassandra.config,Serializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
v-3-2-0,org.apache.cassandra.config,DroppedColumn,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
v-3-2-0,org.apache.cassandra.config,DroppedColumn,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: name; type; droppedTime
v-3-2-0,org.apache.cassandra.config,ColumnDefinition,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: asymmetricColumnDataComparator; NO_POSITION; kind; position; cellPathComparator; asymmetricCellPathComparator; cellComparator; comparisonOrder
v-3-2-0,org.apache.cassandra.config,ColumnDefinition,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 39 public methods
v-3-2-0,org.apache.cassandra.config,TransparentDataEncryptionOptions,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: enabled; chunk_length_kb; cipher; key_alias; iv_length; key_provider
v-3-2-0,org.apache.cassandra.security,JKSKeyProvider,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
v-3-2-0,org.apache.cassandra.security,SSLFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: logger; ACCEPTED_PROTOCOLS; checkedExpiry
v-3-2-0,org.apache.cassandra.security,SSLFactory,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: HintsStore; StorageService; VersionedValue; MessagingService; BootStrapper; RangeStreamer; Gossiper; FailureDetector; FileUtils; JVMStabilityInspector; DatabaseDescriptor; SSTableFormat; SSTableWriter; RowIndexEntry; DeletionTime; FBUtilities; FastByteOperations; BestHolder; ObjectSizes; ByteBufferUtil; Hex; UUIDGen; Schema; SystemKeyspace; QueryProcessor; ResultMessage; Rows; ResultSet; ResultMetadata; PagingState; Server; CBUtil; Event; TopologyChange; StatusChange; SchemaChange; Message; Frame; Header; ErrorMessage; MD5Digest; ClientWarn; SSLFactory; LatestEvent; AbstractType; CQL3Type; CollectionSerializer; ColumnIdentifier; Selector; AssignmentTestable; Collection; Selectable; WritetimeOrTTLSelector; LongType; Constants; DateType; TimestampType; TimestampSerializer; LongSerializer; Int32Type; Int32Serializer; SelectorFactories; AbstractFunctionSelector; SelectionColumnMapping; Lists; QueryOptions; UTF8Type; Json; AsciiType; Terms; Value; Appender; FieldSelector; BytesType; BytesSerializer; Clustering; ClusteringPrefix; Slice; Bound; RangeTombstone; CBuilder; Serializer; IndexMetadata; IndexTarget; LegacyLayout; CFMetaData; PartitionColumns; Columns; BTree; BTreeRemoval; BTreeSet; CreateTableStatement; CompactTables; MigrationManager; StageManager; MigrationTask; SchemaKeyspace; KeyspaceParams; ReplicationParams; UntypedResultSet; SelectStatement; Selection; RawSelector; CounterContext; CompactionManager; SSTableReader; Component; Descriptor; BigFormat; BigVersion; Directories; Component; BlacklistedDirectories; LifecycleTransaction; LogTransaction; SSTable; SnapshotDeletingTask; WindowsFailedSnapshotTracker; LogFile; LogRecord; CacheService; SinglePartitionReadCommand; Slices; ComponentOfSlice; Memtable; CommitLog; CommitLogArchiver; CommitLogDescriptor; CommitLogReplayer; CommitLogSegment; CLibrary; SerializationHelper; ColumnFilter; ColumnSubselection; CellPath; ReplayFilter; RandomAccessReader; MmappedRegions; CompressionMetadata; Ref; Keyspace; AbstractReplicationStrategy; TokenMetadata; ColumnFamilyStore; ViewManager; TemporalRow; LivenessInfo; TemporalCell; Conflicts; StorageProxy; HintsService; HintsDescriptor; HintsCatalog; SyncUtil; HintedHandOffManager; TriggerExecutor; PartitionUpdate; MutableDeletionInfo; EncodingStats; Rows; Row; Deletion; ComplexColumnData; ByteType; ByteSerializer; Cell; BufferCell; BTreeRow; Cells; Commit; Batch; Mutation; BatchlogManager; UUIDType; UUIDSerializer; TimeUUIDType; DataLimits; CQLLimits; Tracing; TraceState; TraceKeyspace; KeyspaceMetadata; Types; Maps; Putter; ViewUtils; LegacyBatchlogMigrator; AbstractReadExecutor; SpeculativeRetryParam; TableParams; CompactionParams; SizeTieredCompactionStrategy; AbstractCompactionStrategy; CompactionController; SimpleSSTableMultiWriter; LeveledCompactionStrategy; LeveledManifest; LeveledScanner; LocalMutationRunnable; CassandraIndex; RowFilter; Expression; Row; CassandraIndexFunctions; CompositeType; TypeParser; View; AbstractBounds; Token; PartitionPosition; Helpers; SecondaryIndexManager; View; ClientState; ThriftValidation; Attributes; Memory; BufferPool; Chunk; ActiveRepairService; TableMetrics; Group; ReadExecutionController; EmptyIterators; DataRange; CachedBTreePartition; ImmutableBTreePartition; AbstractBTreePartition; DeletionInfo; Slice; SerializationHeader; IndexSummary; DecoratedKey; GlobalTidy; DebuggableThreadPoolExecutor; IndexSummaryBuilder; CompactionInfo; AutoSavingCache; CompactionMetrics; CompactionStrategyManager; ReadQuery; QueryPager; StatementRestrictions; Indexes; PartitionRangeReadCommand; RowUpdateBuilder; Sets; Adder; DataResource; LegacyBound; LegacyCell; LegacyDeletionInfo; CellGrouper; Prepared; PartitionIterators; CompactionHistoryTabularData; ThriftServer; CassandraDaemon; LegacySchemaMigrator; UnfilteredRowIterators; UnfilteredRowMergeIterator; UDFunction; UDHelper; FunctionExecutionException; UDAggregate; GCInspector; StatusLogger; RepairMessage; ValidationRequest; RepairJobDesc; ValidationComplete; MerkleTrees; MerkleTree; Hashable; Inner; Leaf; SyncRequest; SyncComplete; AnticompactionRequest; PrepareMessage; SnapshotMessage; HintMessage; HintResponse; PrepareResponse; OutboundTcpConnection; TokenSerializer; StreamManager; StreamStateCompositeData; SessionInfoCompositeData; StreamSession; LoadBroadcaster; PendingRangeCalculatorService; SSTableLoader; TokenSerializer; SystemDistributedKeyspace; AuthKeyspace; Roles; RepairOption; HintsWriter; HintsBuffer
