Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
teste2,org.apache.cassandra.transport,Request,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,Response,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,ProtocolDecoder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,ProtocolEncoder,Imperative Abstraction,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: encode
teste2,org.apache.cassandra.transport,ProtocolEncoder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,Dispatcher,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,FlushItem,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,Flusher,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,UnexpectedChannelExceptionHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,Frame,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PROTOCOL_VERSION_MASK; header; body; LENGTH; BODY_LENGTH_SIZE; version; flags; streamId; type; ALL_VALUES; MAX_FRAME_LENGTH; discardingTooLongFrame; tooLongFrameLength; bytesToDiscard; tooLongStreamId; factory
teste2,org.apache.cassandra.transport,Header,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LENGTH; BODY_LENGTH_SIZE; version; flags; streamId; type; ALL_VALUES
teste2,org.apache.cassandra.transport,Decoder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,Encoder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,Decompressor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,Compressor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,ServerError,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,CBUtil,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: USE_HEAP_ALLOCATOR; allocator; decoder
teste2,org.apache.cassandra.transport,CBUtil,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 45 public methods
teste2,org.apache.cassandra.transport,Codecable,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,Event,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: minimumVersion; type; node; change; status; change; target; keyspace; name; argTypes
teste2,org.apache.cassandra.transport,Event,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 24 public methods
teste2,org.apache.cassandra.transport,NodeEvent,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,NodeEvent,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: node
teste2,org.apache.cassandra.transport,TopologyChange,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: change
teste2,org.apache.cassandra.transport,StatusChange,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: status
teste2,org.apache.cassandra.transport,SchemaChange,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: change; target; keyspace; name; argTypes
teste2,org.apache.cassandra.transport,ProtocolException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,Connection,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Tracker; Connection
teste2,org.apache.cassandra.transport,Factory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,RequestThreadPoolExecutor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,CBCodec,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,ConnectionLimitHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,FrameCompressor,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: instance; instance; INTEGER_BYTES; compressor; decompressor
teste2,org.apache.cassandra.transport,SnappyCompressor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,SnappyCompressor,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: instance
teste2,org.apache.cassandra.transport,LZ4Compressor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.transport,LZ4Compressor,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: instance; INTEGER_BYTES; compressor; decompressor
teste2,org.apache.cassandra.transport,Server,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: logger; useEpoll; VERSION_3; VERSION_4; CURRENT_VERSION; MIN_SUPPORTED_VERSION; connectionTracker; connectionFactory; socket; useSSL; isRunning; workerGroup; eventExecutorGroup; workerGroup; eventExecutorGroup; useSSL; hostAddr; port; socket; allChannels; groups; messageDecoder; messageEncoder; frameDecompressor; frameCompressor; frameEncoder; dispatcher; connectionLimitHandler; server; sslContext; encryptionOptions; status; topology; server; latestEvents; bindAll
